id,State,Year,Quarter,Transaction_type,Transaction_count,Transaction_amount
1628,Gujarat,2022,2,Recharge & bill payments,33424931,23844933238.40894
1629,Gujarat,2022,2,Financial Services,125180,142685436.4192669
1630,Gujarat,2022,2,Others,468796,278978567.1836352
1631,Gujarat,2022,3,Merchant payments,161264265,109018764232.99393
1632,Gujarat,2022,3,Peer-to-peer payments,103034790,359338045092.0105
1633,Gujarat,2022,3,Recharge & bill payments,38383683,28649040040.502144
1634,Gujarat,2022,3,Financial Services,152053,162173602.84596294
1635,Gujarat,2022,3,Others,404941,269479241.0969004
1636,Gujarat,2022,4,Merchant payments,186533503,125585214989.03009
1637,Gujarat,2022,4,Peer-to-peer payments,114868478,411053364214.2685
1638,Gujarat,2022,4,Recharge & bill payments,39167297,30789927498.953297
1639,Gujarat,2022,4,Financial Services,179101,194314203.00804448
1640,Gujarat,2022,4,Others,407639,295484431.2780074
1641,Gujarat,2023,1,Merchant payments,199359623,123421554216.0
1642,Gujarat,2023,1,Peer-to-peer payments,120907384,436337923470.0
1643,Gujarat,2023,1,Recharge & bill payments,41649002,37570733166.0
1644,Gujarat,2023,1,Financial Services,180163,200278806.0
1645,Gujarat,2023,1,Others,415154,295699148.0
1646,Gujarat,2023,2,Merchant payments,239396654,135256737974.0
1647,Gujarat,2023,2,Peer-to-peer payments,132035120,470150906708.0
1648,Gujarat,2023,2,Recharge & bill payments,44902296,39506073738.0
1649,Gujarat,2023,2,Financial Services,191053,225104195.0
1650,Gujarat,2023,2,Others,397430,268385910.0
1651,Gujarat,2023,3,Merchant payments,279651861,155597205179.0
1652,Gujarat,2023,3,Peer-to-peer payments,151754885,508236930735.0
1653,Gujarat,2023,3,Recharge & bill payments,47284770,43342854631.0
1654,Gujarat,2023,3,Financial Services,246300,311377540.0
1655,Gujarat,2023,3,Others,365774,248668365.0
1656,Gujarat,2023,4,Merchant payments,319459808,179560004574.0
1657,Gujarat,2023,4,Peer-to-peer payments,166959749,567135968086.0
1658,Gujarat,2023,4,Recharge & bill payments,47046378,47786850776.0
1659,Gujarat,2023,4,Financial Services,271611,349727923.0
1660,Gujarat,2023,4,Others,378032,254647715.0
1661,Gujarat,2024,1,Merchant payments,366409312,201682534095.0
1662,Gujarat,2024,1,Peer-to-peer payments,187792836,618453750215.0
1663,Gujarat,2024,1,Recharge & bill payments,51744007,50813658532.0
1664,Gujarat,2024,1,Financial Services,273979,398254841.0
1665,Gujarat,2024,1,Others,356537,271267241.0
1666,Gujarat,2024,2,Merchant payments,437221639,222449503863.0
1667,Gujarat,2024,2,Peer-to-peer payments,199501081,638163102162.0
1668,Gujarat,2024,2,Recharge & bill payments,52968092,49178909419.0
1669,Gujarat,2024,2,Financial Services,320563,459744596.0
1670,Gujarat,2024,2,Others,383778,373786893.0
1671,Gujarat,2024,3,Merchant payments,476512894,238978729415.0
1672,Gujarat,2024,3,Peer-to-peer payments,225649266,671907062380.0
1673,Gujarat,2024,3,Recharge & bill payments,54584624,51775029765.0
1674,Gujarat,2024,3,Financial Services,384648,514500536.0
1675,Gujarat,2024,3,Others,309818,376066005.0
1676,Gujarat,2024,4,Merchant payments,530043047,271052844680.0
1677,Gujarat,2024,4,Peer-to-peer payments,244109941,750880785528.0
1678,Gujarat,2024,4,Recharge & bill payments,51838504,53102559360.0
1679,Gujarat,2024,4,Financial Services,1091610,557971100.0
1680,Gujarat,2024,4,Others,291864,420340754.0
1681,Haryana,2018,1,Recharge & bill payments,2368002,535578755.07945114
1682,Haryana,2018,1,Peer-to-peer payments,1607193,5814807510.68666
1683,Haryana,2018,1,Merchant payments,167816,173513595.3537558
1684,Haryana,2018,1,Financial Services,128636,27501068.014126316
1685,Haryana,2018,1,Others,209123,242110585.52640373
1686,Haryana,2018,2,Recharge & bill payments,3054284,984897276.651981
1687,Haryana,2018,2,Peer-to-peer payments,2388953,9745924809.851494
1688,Haryana,2018,2,Merchant payments,369916,334118261.45344114
1689,Haryana,2018,2,Financial Services,167570,38145882.44180386
1690,Haryana,2018,2,Others,170208,217328211.71769944
1691,Haryana,2018,3,Peer-to-peer payments,3753981,14429454356.345787
1692,Haryana,2018,3,Recharge & bill payments,3203386,1310467515.0605886
1693,Haryana,2018,3,Merchant payments,1003057,427387637.9335371
1694,Haryana,2018,3,Financial Services,100452,17323790.814170156
1695,Haryana,2018,3,Others,201148,190505707.47361812
1696,Haryana,2018,4,Peer-to-peer payments,5905032,22416919746.93868
1697,Haryana,2018,4,Recharge & bill payments,4116262,1671040703.7317612
1698,Haryana,2018,4,Merchant payments,2413446,1013407379.8963095
1699,Haryana,2018,4,Financial Services,120711,22252543.62175617
1700,Haryana,2018,4,Others,394732,267255642.26742023
1701,Haryana,2019,1,Peer-to-peer payments,12622225,30283578836.61907
1702,Haryana,2019,1,Recharge & bill payments,5576577,2202061874.5361757
1703,Haryana,2019,1,Merchant payments,3361995,1292375556.3150868
1704,Haryana,2019,1,Financial Services,101786,15201736.002431491
1705,Haryana,2019,1,Others,473192,258437718.15887585
1706,Haryana,2019,2,Peer-to-peer payments,10387562,37056084813.57578
1707,Haryana,2019,2,Recharge & bill payments,5902923,2838724048.0896106
1708,Haryana,2019,2,Merchant payments,5738283,2292901816.1432047
1709,Haryana,2019,2,Financial Services,57488,12080285.227121718
1710,Haryana,2019,2,Others,655560,301748850.1804938
1711,Haryana,2019,3,Peer-to-peer payments,11775288,43738290119.9285
1712,Haryana,2019,3,Merchant payments,9386779,3615636827.8118167
1713,Haryana,2019,3,Recharge & bill payments,8289987,4817098564.823641
1714,Haryana,2019,3,Financial Services,61503,16715100.880217994
1715,Haryana,2019,3,Others,829974,301378585.9978597
1716,Haryana,2019,4,Peer-to-peer payments,15729819,58242027266.14443
1717,Haryana,2019,4,Merchant payments,11615667,5253780278.236426
1718,Haryana,2019,4,Recharge & bill payments,9648003,5637358525.756194
1719,Haryana,2019,4,Financial Services,41688,13756049.144287623
1720,Haryana,2019,4,Others,790808,212797749.81994924
1721,Haryana,2020,1,Peer-to-peer payments,17728235,68367245528.07149
1722,Haryana,2020,1,Merchant payments,14327020,7075196609.224878
1723,Haryana,2020,1,Recharge & bill payments,11346112,6331682016.516322
1724,Haryana,2020,1,Financial Services,34488,25266730.1883267
1725,Haryana,2020,1,Others,600232,176823674.24305555
1726,Haryana,2020,2,Peer-to-peer payments,17334369,66645492690.67839
1727,Haryana,2020,2,Recharge & bill payments,12740328,6547618491.532405
1728,Haryana,2020,2,Merchant payments,11527654,7393393677.758501
1729,Haryana,2020,2,Financial Services,48759,49209527.29146181
1730,Haryana,2020,2,Others,129940,75550536.67993587
1731,Haryana,2020,3,Peer-to-peer payments,24123449,88796356487.11024
1732,Haryana,2020,3,Merchant payments,20845136,12141560866.982178
1733,Haryana,2020,3,Recharge & bill payments,12716319,8452802892.504496
1734,Haryana,2020,3,Financial Services,66457,80854296.9304013
1735,Haryana,2020,3,Others,186818,96375902.20346308
1736,Haryana,2020,4,Merchant payments,34063692,21382305452.06797
1737,Haryana,2020,4,Peer-to-peer payments,33920789,128613933346.85507
1738,Haryana,2020,4,Recharge & bill payments,14682896,9675471300.731653
1739,Haryana,2020,4,Financial Services,84881,103265693.75364488
1740,Haryana,2020,4,Others,419181,223528573.1334415
1741,Haryana,2021,1,Merchant payments,39363588,23389100227.155342
1742,Haryana,2021,1,Peer-to-peer payments,36764622,135970636784.61835
1743,Haryana,2021,1,Recharge & bill payments,13680353,9260346909.440674
1744,Haryana,2021,1,Financial Services,79784,99672809.99228218
1745,Haryana,2021,1,Others,364437,218544351.22172093
1746,Haryana,2021,2,Merchant payments,45335533,29119078263.957985
1747,Haryana,2021,2,Peer-to-peer payments,44086559,161073685336.6668
1748,Haryana,2021,2,Recharge & bill payments,15861047,9839496894.971409
1749,Haryana,2021,2,Financial Services,85821,97238136.09517692
1750,Haryana,2021,2,Others,311896,227855606.99266592
1751,Haryana,2021,3,Merchant payments,66885213,40190922826.60629
1752,Haryana,2021,3,Peer-to-peer payments,55929958,188548678300.5247
1753,Haryana,2021,3,Recharge & bill payments,17087955,11681457468.964512
1754,Haryana,2021,3,Financial Services,77496,116592181.46997279
1755,Haryana,2021,3,Others,479071,289441481.64370304
1756,Haryana,2021,4,Merchant payments,84993587,56325102920.50671
1757,Haryana,2021,4,Peer-to-peer payments,66548306,238638993818.09595
1758,Haryana,2021,4,Recharge & bill payments,17632752,13817258646.066364
1759,Haryana,2021,4,Financial Services,105050,151421306.61683068
1760,Haryana,2021,4,Others,407280,307822609.17479354
1761,Haryana,2022,1,Merchant payments,98346418,62565728158.2885
1762,Haryana,2022,1,Peer-to-peer payments,74499889,263547240999.68338
1763,Haryana,2022,1,Recharge & bill payments,18494827,14765350795.965681
1764,Haryana,2022,1,Financial Services,107240,146586164.62792295
1765,Haryana,2022,1,Others,540235,279136534.21161634
1766,Haryana,2022,2,Merchant payments,130033573,76926347115.76375
1767,Haryana,2022,2,Peer-to-peer payments,84219451,300504797205.2718
1768,Haryana,2022,2,Recharge & bill payments,20011709,17457331653.445232
1769,Haryana,2022,2,Financial Services,89805,120610061.5284536
1770,Haryana,2022,2,Others,345424,224949213.49711913
1771,Haryana,2022,3,Merchant payments,151278013,87063736519.87311
1772,Haryana,2022,3,Peer-to-peer payments,95071203,319374569105.9015
1773,Haryana,2022,3,Recharge & bill payments,22592966,21247984018.682095
1774,Haryana,2022,3,Financial Services,111032,144937203.2864578
1775,Haryana,2022,3,Others,308596,223267730.28330007
1776,Haryana,2022,4,Merchant payments,169685872,102918159834.12416
1777,Haryana,2022,4,Peer-to-peer payments,102993798,364514204185.1917
1778,Haryana,2022,4,Recharge & bill payments,23545059,22666085169.84729
1779,Haryana,2022,4,Financial Services,118488,152488074.9943577
1780,Haryana,2022,4,Others,305148,239722615.94605047
1781,Haryana,2023,1,Merchant payments,220693824,114248076004.0
1782,Haryana,2023,1,Peer-to-peer payments,128879993,443424820679.0
1783,Haryana,2023,1,Recharge & bill payments,31210728,32978369763.0
1784,Haryana,2023,1,Financial Services,158036,217615573.0
1785,Haryana,2023,1,Others,375883,281741717.0
1786,Haryana,2023,2,Merchant payments,275974807,130133751625.0
1787,Haryana,2023,2,Peer-to-peer payments,147382711,495834929236.0
1788,Haryana,2023,2,Recharge & bill payments,33655091,35262651840.0
1789,Haryana,2023,2,Financial Services,172309,259162565.0
1790,Haryana,2023,2,Others,351272,251633370.0
1791,Haryana,2023,3,Merchant payments,310148821,140917418482.0
1792,Haryana,2023,3,Peer-to-peer payments,156760079,498555993196.0
1793,Haryana,2023,3,Recharge & bill payments,34105227,37490386949.0
1794,Haryana,2023,3,Financial Services,198713,304618547.0
1795,Haryana,2023,3,Others,306638,223563566.0
1796,Haryana,2023,4,Merchant payments,343440148,167695632461.0
1797,Haryana,2023,4,Peer-to-peer payments,175429519,571466808865.0
1798,Haryana,2023,4,Recharge & bill payments,35320482,42514330771.0
1799,Haryana,2023,4,Financial Services,238826,371355840.0
1800,Haryana,2023,4,Others,319258,222356663.0
1801,Haryana,2024,1,Merchant payments,376661558,177987462151.0
1802,Haryana,2024,1,Peer-to-peer payments,187967904,583735861647.0
1803,Haryana,2024,1,Recharge & bill payments,39068051,44295176434.0
1804,Haryana,2024,1,Financial Services,256222,477335930.0
1805,Haryana,2024,1,Others,339765,292383070.0
1806,Haryana,2024,2,Merchant payments,482530215,211396204964.0
1807,Haryana,2024,2,Peer-to-peer payments,214457734,647411527784.0
1808,Haryana,2024,2,Recharge & bill payments,40862353,45581779106.0
1809,Haryana,2024,2,Financial Services,304547,600748740.0
1810,Haryana,2024,2,Others,399076,454335006.0
1811,Haryana,2024,3,Merchant payments,521289709,224122374449.0
1812,Haryana,2024,3,Peer-to-peer payments,231461545,648650534007.0
1813,Haryana,2024,3,Recharge & bill payments,41502651,49244659978.0
1814,Haryana,2024,3,Financial Services,361554,712626768.0
1815,Haryana,2024,3,Others,324761,476486596.0
1816,Haryana,2024,4,Merchant payments,554528337,256120928312.0
1817,Haryana,2024,4,Peer-to-peer payments,244665075,724617450899.0
1818,Haryana,2024,4,Recharge & bill payments,40983335,49974294031.0
1819,Haryana,2024,4,Financial Services,906666,717769217.0
1820,Haryana,2024,4,Others,310877,528916895.0
1821,Himachal Pradesh,2018,1,Recharge & bill payments,284371,49871175.82607427
1822,Himachal Pradesh,2018,1,Peer-to-peer payments,154572,546222027.4835303
1823,Himachal Pradesh,2018,1,Merchant payments,13241,13851230.83495245
1824,Himachal Pradesh,2018,1,Financial Services,8955,2040522.724771278
1825,Himachal Pradesh,2018,1,Others,20779,16752849.503009535
1826,Himachal Pradesh,2018,2,Recharge & bill payments,385642,83714322.414042
1827,Himachal Pradesh,2018,2,Peer-to-peer payments,243436,1043702964.1513071
1828,Himachal Pradesh,2018,2,Merchant payments,27851,31961300.882765952
1829,Himachal Pradesh,2018,2,Financial Services,11330,4108919.3075577794
1830,Himachal Pradesh,2018,2,Others,19436,19681794.59544668
1831,Himachal Pradesh,2018,3,Recharge & bill payments,457449,108456077.51862916
1832,Himachal Pradesh,2018,3,Peer-to-peer payments,362755,1596570994.985427
1833,Himachal Pradesh,2018,3,Merchant payments,40675,31168155.22193054
1834,Himachal Pradesh,2018,3,Financial Services,8182,1552275.0537747287
1835,Himachal Pradesh,2018,3,Others,17693,16293930.078267336
1836,Himachal Pradesh,2018,4,Recharge & bill payments,598325,143031082.4432017
1837,Himachal Pradesh,2018,4,Peer-to-peer payments,590518,2367228879.4462624
1838,Himachal Pradesh,2018,4,Merchant payments,86963,87575811.80014335
1839,Himachal Pradesh,2018,4,Financial Services,11834,2283052.790977265
1840,Himachal Pradesh,2018,4,Others,20243,21180141.658664487
1841,Himachal Pradesh,2019,1,Peer-to-peer payments,1178280,3066233587.9236507
1842,Himachal Pradesh,2019,1,Recharge & bill payments,844570,209521987.03977025
1843,Himachal Pradesh,2019,1,Merchant payments,115553,86624660.3112043
1844,Himachal Pradesh,2019,1,Financial Services,9585,1424229.9989233727
1845,Himachal Pradesh,2019,1,Others,20730,17676977.717503674
1846,Himachal Pradesh,2019,2,Peer-to-peer payments,1141873,4428007670.958708
1847,Himachal Pradesh,2019,2,Recharge & bill payments,1076793,279864579.97562265
1848,Himachal Pradesh,2019,2,Merchant payments,248517,141088575.8726466
1849,Himachal Pradesh,2019,2,Financial Services,5013,1453651.5352588107
1850,Himachal Pradesh,2019,2,Others,30110,25469495.268363245
1851,Himachal Pradesh,2019,3,Recharge & bill payments,1212659,327570066.9967147
1852,Himachal Pradesh,2019,3,Peer-to-peer payments,1181680,5039276845.295213
1853,Himachal Pradesh,2019,3,Merchant payments,312575,182746198.16430056
1854,Himachal Pradesh,2019,3,Financial Services,3096,1775673.9713265826
1855,Himachal Pradesh,2019,3,Others,25170,20649996.69578039
1856,Himachal Pradesh,2019,4,Peer-to-peer payments,1579582,6533855301.069828
1857,Himachal Pradesh,2019,4,Recharge & bill payments,1442940,402619114.99428564
1858,Himachal Pradesh,2019,4,Merchant payments,467309,314965060.6352696
1859,Himachal Pradesh,2019,4,Financial Services,4576,1769641.9665086274
1860,Himachal Pradesh,2019,4,Others,22239,17954418.582290154
1861,Himachal Pradesh,2020,1,Recharge & bill payments,1815157,542356756.9678606
1862,Himachal Pradesh,2020,1,Peer-to-peer payments,1594806,6431826925.118802
1863,Himachal Pradesh,2020,1,Merchant payments,711018,427497010.10439825
1864,Himachal Pradesh,2020,1,Financial Services,4711,3172303.6900622216
1865,Himachal Pradesh,2020,1,Others,18788,14613755.241563875
1866,Himachal Pradesh,2020,2,Recharge & bill payments,2558935,802231470.1628922
1867,Himachal Pradesh,2020,2,Peer-to-peer payments,1544488,6738488218.640328
1868,Himachal Pradesh,2020,2,Merchant payments,570031,479165630.6102103
1869,Himachal Pradesh,2020,2,Financial Services,7634,7359757.737539303
1870,Himachal Pradesh,2020,2,Others,14642,9659685.392965626
1871,Himachal Pradesh,2020,3,Recharge & bill payments,2416395,834567922.2742614
1872,Himachal Pradesh,2020,3,Peer-to-peer payments,1954492,8806586536.659174
1873,Himachal Pradesh,2020,3,Merchant payments,1090445,851539467.337558
1874,Himachal Pradesh,2020,3,Financial Services,9543,11391079.288736572
1875,Himachal Pradesh,2020,3,Others,19001,11969008.527252048
1876,Himachal Pradesh,2020,4,Recharge & bill payments,2638030,936305777.7250878
1877,Himachal Pradesh,2020,4,Peer-to-peer payments,2594659,11426268857.229637
1878,Himachal Pradesh,2020,4,Merchant payments,2001259,1589433440.2684097
1879,Himachal Pradesh,2020,4,Financial Services,11353,15534252.217986543
1880,Himachal Pradesh,2020,4,Others,27027,21510781.37178286
1881,Himachal Pradesh,2021,1,Peer-to-peer payments,2845733,11358078843.572702
1882,Himachal Pradesh,2021,1,Recharge & bill payments,2547359,948929031.6443391
1883,Himachal Pradesh,2021,1,Merchant payments,2186946,1778219850.8347864
1884,Himachal Pradesh,2021,1,Financial Services,12561,16554205.504427344
1885,Himachal Pradesh,2021,1,Others,21430,18764977.931273177
1886,Himachal Pradesh,2021,2,Peer-to-peer payments,3340531,13035543546.66397
1887,Himachal Pradesh,2021,2,Recharge & bill payments,3216602,1045789841.916208
1888,Himachal Pradesh,2021,2,Merchant payments,2883209,2378084375.199477
1889,Himachal Pradesh,2021,2,Financial Services,14642,16428390.62373627
1890,Himachal Pradesh,2021,2,Others,28918,19788385.405835297
1891,Himachal Pradesh,2021,3,Peer-to-peer payments,4455153,16560383923.204865
1892,Himachal Pradesh,2021,3,Merchant payments,4198808,3524434949.634083
1893,Himachal Pradesh,2021,3,Recharge & bill payments,3359406,1178802736.5280356
1894,Himachal Pradesh,2021,3,Financial Services,14497,22805774.600357123
1895,Himachal Pradesh,2021,3,Others,36303,23834687.160697926
1896,Himachal Pradesh,2021,4,Merchant payments,6062931,5228613146.743451
1897,Himachal Pradesh,2021,4,Peer-to-peer payments,5323397,19568394324.584805
1898,Himachal Pradesh,2021,4,Recharge & bill payments,3211367,1278824361.837138
1899,Himachal Pradesh,2021,4,Financial Services,18198,24809740.714031782
1900,Himachal Pradesh,2021,4,Others,50971,35578926.74639452
1901,Himachal Pradesh,2022,1,Merchant payments,7030946,5558905677.966259
1902,Himachal Pradesh,2022,1,Peer-to-peer payments,5718936,19473276901.331963
1903,Himachal Pradesh,2022,1,Recharge & bill payments,3271665,1429960686.7669475
1904,Himachal Pradesh,2022,1,Financial Services,19314,24442138.15399971
1905,Himachal Pradesh,2022,1,Others,47319,31862035.713640407
1906,Himachal Pradesh,2022,2,Merchant payments,10591420,7697399368.089639
1907,Himachal Pradesh,2022,2,Peer-to-peer payments,7109948,24407668318.014194
