id,State,Year,Quarter,Entity_type,Entity_name,Registered_users
8082,Jharkhand,2021,3,Pincode,825303,84208
8083,Jharkhand,2021,3,Pincode,834002,73117
8084,Jharkhand,2021,3,Pincode,832108,68282
8085,Jharkhand,2021,3,Pincode,832107,60699
8086,Jharkhand,2021,3,Pincode,825409,60264
8087,Jharkhand,2021,4,District,ranchi,1050479
8088,Jharkhand,2021,4,District,dhanbad,812467
8089,Jharkhand,2021,4,District,east singhbhum,686766
8090,Jharkhand,2021,4,District,bokaro,589361
8091,Jharkhand,2021,4,District,hazaribagh,455411
8092,Jharkhand,2021,4,District,giridih,362829
8093,Jharkhand,2021,4,District,deoghar,351728
8094,Jharkhand,2021,4,District,palamu,311702
8095,Jharkhand,2021,4,District,ramgarh,267710
8096,Jharkhand,2021,4,District,saraikela kharsawan,220378
8097,Jharkhand,2021,4,Pincode,834001,279897
8098,Jharkhand,2021,4,Pincode,826001,138132
8099,Jharkhand,2021,4,Pincode,827013,113698
8100,Jharkhand,2021,4,Pincode,815353,101090
8101,Jharkhand,2021,4,Pincode,831001,91432
8102,Jharkhand,2021,4,Pincode,825303,90123
8103,Jharkhand,2021,4,Pincode,834002,77941
8104,Jharkhand,2021,4,Pincode,832108,72950
8105,Jharkhand,2021,4,Pincode,832107,64891
8106,Jharkhand,2021,4,Pincode,825409,64659
8107,Jharkhand,2022,1,District,ranchi,1115386
8108,Jharkhand,2022,1,District,dhanbad,862955
8109,Jharkhand,2022,1,District,east singhbhum,728043
8110,Jharkhand,2022,1,District,bokaro,626182
8111,Jharkhand,2022,1,District,hazaribagh,485388
8112,Jharkhand,2022,1,District,giridih,387949
8113,Jharkhand,2022,1,District,deoghar,375345
8114,Jharkhand,2022,1,District,palamu,333409
8115,Jharkhand,2022,1,District,ramgarh,284993
8116,Jharkhand,2022,1,District,saraikela kharsawan,234284
8117,Jharkhand,2022,1,Pincode,834001,296441
8118,Jharkhand,2022,1,Pincode,826001,146243
8119,Jharkhand,2022,1,Pincode,827013,120585
8120,Jharkhand,2022,1,Pincode,815353,108014
8121,Jharkhand,2022,1,Pincode,831001,96699
8122,Jharkhand,2022,1,Pincode,825303,95743
8123,Jharkhand,2022,1,Pincode,834002,82470
8124,Jharkhand,2022,1,Pincode,832108,77368
8125,Jharkhand,2022,1,Pincode,825409,68925
8126,Jharkhand,2022,1,Pincode,832107,68755
8127,Jharkhand,2022,2,District,ranchi,1176707
8128,Jharkhand,2022,2,District,dhanbad,910885
8129,Jharkhand,2022,2,District,east singhbhum,767451
8130,Jharkhand,2022,2,District,bokaro,661123
8131,Jharkhand,2022,2,District,hazaribagh,513316
8132,Jharkhand,2022,2,District,giridih,411014
8133,Jharkhand,2022,2,District,deoghar,397542
8134,Jharkhand,2022,2,District,palamu,353653
8135,Jharkhand,2022,2,District,ramgarh,301481
8136,Jharkhand,2022,2,District,saraikela kharsawan,247346
8137,Jharkhand,2022,2,Pincode,834001,312393
8138,Jharkhand,2022,2,Pincode,826001,154052
8139,Jharkhand,2022,2,Pincode,827013,127298
8140,Jharkhand,2022,2,Pincode,815353,114546
8141,Jharkhand,2022,2,Pincode,831001,101772
8142,Jharkhand,2022,2,Pincode,825303,101120
8143,Jharkhand,2022,2,Pincode,834002,86847
8144,Jharkhand,2022,2,Pincode,832108,81602
8145,Jharkhand,2022,2,Pincode,825409,72941
8146,Jharkhand,2022,2,Pincode,832107,72439
8147,Jharkhand,2022,3,District,ranchi,1240013
8148,Jharkhand,2022,3,District,dhanbad,961257
8149,Jharkhand,2022,3,District,east singhbhum,808077
8150,Jharkhand,2022,3,District,bokaro,697249
8151,Jharkhand,2022,3,District,hazaribagh,542145
8152,Jharkhand,2022,3,District,giridih,434250
8153,Jharkhand,2022,3,District,deoghar,420404
8154,Jharkhand,2022,3,District,palamu,374369
8155,Jharkhand,2022,3,District,ramgarh,318524
8156,Jharkhand,2022,3,District,saraikela kharsawan,260605
8157,Jharkhand,2022,3,Pincode,834001,329046
8158,Jharkhand,2022,3,Pincode,826001,162195
8159,Jharkhand,2022,3,Pincode,827013,134187
8160,Jharkhand,2022,3,Pincode,815353,121429
8161,Jharkhand,2022,3,Pincode,831001,107039
8162,Jharkhand,2022,3,Pincode,825303,106810
8163,Jharkhand,2022,3,Pincode,834002,91392
8164,Jharkhand,2022,3,Pincode,832108,86036
8165,Jharkhand,2022,3,Pincode,825409,77097
8166,Jharkhand,2022,3,Pincode,832107,76283
8167,Jharkhand,2022,4,District,ranchi,1301412
8168,Jharkhand,2022,4,District,dhanbad,1009397
8169,Jharkhand,2022,4,District,east singhbhum,847360
8170,Jharkhand,2022,4,District,bokaro,731714
8171,Jharkhand,2022,4,District,hazaribagh,569551
8172,Jharkhand,2022,4,District,giridih,454873
8173,Jharkhand,2022,4,District,deoghar,441349
8174,Jharkhand,2022,4,District,palamu,393187
8175,Jharkhand,2022,4,District,ramgarh,334310
8176,Jharkhand,2022,4,District,saraikela kharsawan,272780
8177,Jharkhand,2022,4,Pincode,834001,345775
8178,Jharkhand,2022,4,Pincode,826001,170390
8179,Jharkhand,2022,4,Pincode,827013,141023
8180,Jharkhand,2022,4,Pincode,815353,127685
8181,Jharkhand,2022,4,Pincode,825303,112498
8182,Jharkhand,2022,4,Pincode,831001,112288
8183,Jharkhand,2022,4,Pincode,834002,95925
8184,Jharkhand,2022,4,Pincode,832108,90318
8185,Jharkhand,2022,4,Pincode,825409,81101
8186,Jharkhand,2022,4,Pincode,832107,80065
8187,Jharkhand,2023,1,District,ranchi,1361772
8188,Jharkhand,2023,1,District,dhanbad,1056568
8189,Jharkhand,2023,1,District,east singhbhum,886341
8190,Jharkhand,2023,1,District,bokaro,766067
8191,Jharkhand,2023,1,District,hazaribagh,596924
8192,Jharkhand,2023,1,District,giridih,477295
8193,Jharkhand,2023,1,District,deoghar,463198
8194,Jharkhand,2023,1,District,palamu,412757
8195,Jharkhand,2023,1,District,ramgarh,350515
8196,Jharkhand,2023,1,District,saraikela kharsawan,285388
8197,Jharkhand,2023,1,Pincode,834001,361778
8198,Jharkhand,2023,1,Pincode,826001,178130
8199,Jharkhand,2023,1,Pincode,827013,147650
8200,Jharkhand,2023,1,Pincode,815353,134073
8201,Jharkhand,2023,1,Pincode,825303,117868
8202,Jharkhand,2023,1,Pincode,831001,117405
8203,Jharkhand,2023,1,Pincode,834002,100178
8204,Jharkhand,2023,1,Pincode,832108,94485
8205,Jharkhand,2023,1,Pincode,825409,85009
8206,Jharkhand,2023,1,Pincode,832107,83800
8207,Jharkhand,2023,2,District,ranchi,1415752
8208,Jharkhand,2023,2,District,dhanbad,1099543
8209,Jharkhand,2023,2,District,east singhbhum,921184
8210,Jharkhand,2023,2,District,bokaro,797723
8211,Jharkhand,2023,2,District,hazaribagh,622872
8212,Jharkhand,2023,2,District,giridih,499487
8213,Jharkhand,2023,2,District,deoghar,483926
8214,Jharkhand,2023,2,District,palamu,431928
8215,Jharkhand,2023,2,District,ramgarh,365384
8216,Jharkhand,2023,2,District,saraikela kharsawan,297520
8217,Jharkhand,2023,2,Pincode,834001,375215
8218,Jharkhand,2023,2,Pincode,826001,184800
8219,Jharkhand,2023,2,Pincode,827013,153474
8220,Jharkhand,2023,2,Pincode,815353,140185
8221,Jharkhand,2023,2,Pincode,825303,122527
8222,Jharkhand,2023,2,Pincode,831001,121661
8223,Jharkhand,2023,2,Pincode,834002,103789
8224,Jharkhand,2023,2,Pincode,832108,98171
8225,Jharkhand,2023,2,Pincode,825409,88723
8226,Jharkhand,2023,2,Pincode,832107,87073
8227,Jharkhand,2023,3,District,ranchi,1472886
8228,Jharkhand,2023,3,District,dhanbad,1145055
8229,Jharkhand,2023,3,District,east singhbhum,958456
8230,Jharkhand,2023,3,District,bokaro,830731
8231,Jharkhand,2023,3,District,hazaribagh,649586
8232,Jharkhand,2023,3,District,giridih,520993
8233,Jharkhand,2023,3,District,deoghar,504651
8234,Jharkhand,2023,3,District,palamu,450874
8235,Jharkhand,2023,3,District,ramgarh,380913
8236,Jharkhand,2023,3,District,saraikela kharsawan,310059
8237,Jharkhand,2023,3,Pincode,834001,389874
8238,Jharkhand,2023,3,Pincode,826001,192089
8239,Jharkhand,2023,3,Pincode,827013,159755
8240,Jharkhand,2023,3,Pincode,815353,146378
8241,Jharkhand,2023,3,Pincode,825303,127486
8242,Jharkhand,2023,3,Pincode,831001,126430
8243,Jharkhand,2023,3,Pincode,834002,107816
8244,Jharkhand,2023,3,Pincode,832108,102231
8245,Jharkhand,2023,3,Pincode,825409,92468
8246,Jharkhand,2023,3,Pincode,832107,90713
8247,Jharkhand,2023,4,District,ranchi,1524444
8248,Jharkhand,2023,4,District,dhanbad,1186497
8249,Jharkhand,2023,4,District,east singhbhum,992524
8250,Jharkhand,2023,4,District,bokaro,861553
8251,Jharkhand,2023,4,District,hazaribagh,673853
8252,Jharkhand,2023,4,District,giridih,540555
8253,Jharkhand,2023,4,District,deoghar,523947
8254,Jharkhand,2023,4,District,palamu,468199
8255,Jharkhand,2023,4,District,ramgarh,395054
8256,Jharkhand,2023,4,District,saraikela kharsawan,321437
8257,Jharkhand,2023,4,Pincode,834001,402901
8258,Jharkhand,2023,4,Pincode,826001,198414
8259,Jharkhand,2023,4,Pincode,827013,165590
8260,Jharkhand,2023,4,Pincode,815353,152156
8261,Jharkhand,2023,4,Pincode,825303,132183
8262,Jharkhand,2023,4,Pincode,831001,130659
8263,Jharkhand,2023,4,Pincode,834002,111447
8264,Jharkhand,2023,4,Pincode,832108,105935
8265,Jharkhand,2023,4,Pincode,825409,96009
8266,Jharkhand,2023,4,Pincode,832107,93923
8267,Jharkhand,2024,1,District,ranchi,1584765
8268,Jharkhand,2024,1,District,dhanbad,1234913
8269,Jharkhand,2024,1,District,east singhbhum,1032308
8270,Jharkhand,2024,1,District,bokaro,897500
8271,Jharkhand,2024,1,District,hazaribagh,702582
8272,Jharkhand,2024,1,District,giridih,563876
8273,Jharkhand,2024,1,District,deoghar,546402
8274,Jharkhand,2024,1,District,palamu,488959
8275,Jharkhand,2024,1,District,ramgarh,411863
8276,Jharkhand,2024,1,District,saraikela kharsawan,334955
8277,Jharkhand,2024,1,Pincode,834001,418181
8278,Jharkhand,2024,1,Pincode,826001,206099
8279,Jharkhand,2024,1,Pincode,827013,172328
8280,Jharkhand,2024,1,Pincode,815353,158731
8281,Jharkhand,2024,1,Pincode,825303,137641
8282,Jharkhand,2024,1,Pincode,831001,135678
8283,Jharkhand,2024,1,Pincode,834002,115573
8284,Jharkhand,2024,1,Pincode,832108,110144
8285,Jharkhand,2024,1,Pincode,825409,100070
8286,Jharkhand,2024,1,Pincode,832107,97712
8287,Jharkhand,2024,2,District,ranchi,1643401
8288,Jharkhand,2024,2,District,dhanbad,1281663
8289,Jharkhand,2024,2,District,east singhbhum,1071026
8290,Jharkhand,2024,2,District,bokaro,931807
8291,Jharkhand,2024,2,District,hazaribagh,729302
8292,Jharkhand,2024,2,District,giridih,585561
8293,Jharkhand,2024,2,District,deoghar,567684
8294,Jharkhand,2024,2,District,palamu,507883
8295,Jharkhand,2024,2,District,ramgarh,427745
8296,Jharkhand,2024,2,District,saraikela kharsawan,347684
8297,Jharkhand,2024,2,Pincode,834001,433330
8298,Jharkhand,2024,2,Pincode,826001,213687
8299,Jharkhand,2024,2,Pincode,827013,178946
8300,Jharkhand,2024,2,Pincode,815353,165018
8301,Jharkhand,2024,2,Pincode,825303,142712
8302,Jharkhand,2024,2,Pincode,831001,140731
8303,Jharkhand,2024,2,Pincode,834002,119691
8304,Jharkhand,2024,2,Pincode,832108,114279
8305,Jharkhand,2024,2,Pincode,825409,103843
8306,Jharkhand,2024,2,Pincode,832107,101382
8307,Jharkhand,2024,3,District,ranchi,1872419
8308,Jharkhand,2024,3,District,dhanbad,1181029
8309,Jharkhand,2024,3,District,east singhbhum,1027203
8310,Jharkhand,2024,3,District,bokaro,842271
8311,Jharkhand,2024,3,District,hazaribag,799110
8312,Jharkhand,2024,3,District,giridih,713603
8313,Jharkhand,2024,3,District,deoghar,671808
8314,Jharkhand,2024,3,District,palamu,636687
8315,Jharkhand,2024,3,District,ramgarh,429178
8316,Jharkhand,2024,3,District,garhwa,397627
8317,Jharkhand,2024,3,Pincode,834001,570264
8318,Jharkhand,2024,3,Pincode,826001,212114
8319,Jharkhand,2024,3,Pincode,825301,186009
8320,Jharkhand,2024,3,Pincode,831012,174335
8321,Jharkhand,2024,3,Pincode,827013,158207
8322,Jharkhand,2024,3,Pincode,814112,152004
8323,Jharkhand,2024,3,Pincode,831001,143940
8324,Jharkhand,2024,3,Pincode,834002,136842
8325,Jharkhand,2024,3,Pincode,815353,129864
8326,Jharkhand,2024,3,Pincode,822114,120966
8327,Jharkhand,2024,4,District,ranchi,1925740
8328,Jharkhand,2024,4,District,dhanbad,1217905
8329,Jharkhand,2024,4,District,east singhbhum,1058824
8330,Jharkhand,2024,4,District,bokaro,870396
8331,Jharkhand,2024,4,District,hazaribag,828548
8332,Jharkhand,2024,4,District,giridih,747541
8333,Jharkhand,2024,4,District,deoghar,695715
8334,Jharkhand,2024,4,District,palamu,667463
8335,Jharkhand,2024,4,District,ramgarh,443708
8336,Jharkhand,2024,4,District,garhwa,419043
8337,Jharkhand,2024,4,Pincode,834001,582216
8338,Jharkhand,2024,4,Pincode,826001,218699
8339,Jharkhand,2024,4,Pincode,825301,189435
8340,Jharkhand,2024,4,Pincode,831012,179873
8341,Jharkhand,2024,4,Pincode,827013,162923
8342,Jharkhand,2024,4,Pincode,814112,156834
8343,Jharkhand,2024,4,Pincode,831001,146025
8344,Jharkhand,2024,4,Pincode,834002,140330
8345,Jharkhand,2024,4,Pincode,815353,134570
8346,Jharkhand,2024,4,Pincode,822114,125580
8347,Karnataka,2018,1,District,bengaluru urban,1922368
8348,Karnataka,2018,1,District,mysuru,150799
8349,Karnataka,2018,1,District,belagavi,140320
8350,Karnataka,2018,1,District,dharwad,106877
8351,Karnataka,2018,1,District,ballari,103566
8352,Karnataka,2018,1,District,bengaluru rural,87955
8353,Karnataka,2018,1,District,dakshina kannada,87491
8354,Karnataka,2018,1,District,tumakuru,82955
8355,Karnataka,2018,1,District,kalaburagi,81933
8356,Karnataka,2018,1,District,vijayapura,68814
8357,Karnataka,2018,1,Pincode,560068,98487
8358,Karnataka,2018,1,Pincode,560037,75304
8359,Karnataka,2018,1,Pincode,560076,65302
8360,Karnataka,2018,1,Pincode,560100,61796
8361,Karnataka,2018,1,Pincode,560078,61759
8362,Karnataka,2018,1,Pincode,560043,48734
8363,Karnataka,2018,1,Pincode,560066,46324
8364,Karnataka,2018,1,Pincode,560064,42625
8365,Karnataka,2018,1,Pincode,560058,42501
8366,Karnataka,2018,1,Pincode,560103,42384
8367,Karnataka,2018,2,District,bengaluru urban,2553312
8368,Karnataka,2018,2,District,mysuru,205044
8369,Karnataka,2018,2,District,belagavi,194698
8370,Karnataka,2018,2,District,dharwad,144884
8371,Karnataka,2018,2,District,ballari,140995
8372,Karnataka,2018,2,District,bengaluru rural,121048
8373,Karnataka,2018,2,District,dakshina kannada,118271
8374,Karnataka,2018,2,District,tumakuru,116855
8375,Karnataka,2018,2,District,kalaburagi,113205
8376,Karnataka,2018,2,District,vijayapura,95448
8377,Karnataka,2018,2,Pincode,560068,128921
8378,Karnataka,2018,2,Pincode,560037,93771
8379,Karnataka,2018,2,Pincode,560076,84767
8380,Karnataka,2018,2,Pincode,560078,81415
8381,Karnataka,2018,2,Pincode,560100,80283
8382,Karnataka,2018,2,Pincode,560043,64104
8383,Karnataka,2018,2,Pincode,560066,59501
8384,Karnataka,2018,2,Pincode,560058,58732
8385,Karnataka,2018,2,Pincode,560064,56605
8386,Karnataka,2018,2,Pincode,560103,54689
8387,Karnataka,2018,3,District,bengaluru urban,3167597
8388,Karnataka,2018,3,District,mysuru,262075
8389,Karnataka,2018,3,District,belagavi,252307
8390,Karnataka,2018,3,District,dharwad,181324
8391,Karnataka,2018,3,District,ballari,177311
8392,Karnataka,2018,3,District,bengaluru rural,156268
8393,Karnataka,2018,3,District,tumakuru,154217
8394,Karnataka,2018,3,District,dakshina kannada,153231
8395,Karnataka,2018,3,District,kalaburagi,145495
8396,Karnataka,2018,3,District,vijayapura,124561
8397,Karnataka,2018,3,Pincode,560068,158659
8398,Karnataka,2018,3,Pincode,560037,112074
8399,Karnataka,2018,3,Pincode,560076,103108
8400,Karnataka,2018,3,Pincode,560078,100291
8401,Karnataka,2018,3,Pincode,560100,98779
8402,Karnataka,2018,3,Pincode,560043,78779
8403,Karnataka,2018,3,Pincode,560058,74965
8404,Karnataka,2018,3,Pincode,560066,72460
8405,Karnataka,2018,3,Pincode,560064,70258
8406,Karnataka,2018,3,Pincode,560091,69754
8407,Karnataka,2018,4,District,bengaluru urban,4126734
8408,Karnataka,2018,4,District,mysuru,341636
8409,Karnataka,2018,4,District,belagavi,328102
8410,Karnataka,2018,4,District,dharwad,230679
8411,Karnataka,2018,4,District,ballari,226336
8412,Karnataka,2018,4,District,bengaluru rural,209778
8413,Karnataka,2018,4,District,tumakuru,203805
8414,Karnataka,2018,4,District,dakshina kannada,202453
8415,Karnataka,2018,4,District,kalaburagi,186668
8416,Karnataka,2018,4,District,vijayapura,160346
8417,Karnataka,2018,4,Pincode,560068,201605
8418,Karnataka,2018,4,Pincode,560037,137280
8419,Karnataka,2018,4,Pincode,560076,132105
8420,Karnataka,2018,4,Pincode,560078,130681
8421,Karnataka,2018,4,Pincode,560100,124803
8422,Karnataka,2018,4,Pincode,560043,103571
8423,Karnataka,2018,4,Pincode,560058,98214
8424,Karnataka,2018,4,Pincode,560091,93071
8425,Karnataka,2018,4,Pincode,560064,91185
8426,Karnataka,2018,4,Pincode,560066,91000
8427,Karnataka,2019,1,District,bengaluru urban,5003207
8428,Karnataka,2019,1,District,mysuru,432208
8429,Karnataka,2019,1,District,belagavi,412265
8430,Karnataka,2019,1,District,dharwad,287568
8431,Karnataka,2019,1,District,ballari,281648
8432,Karnataka,2019,1,District,bengaluru rural,267147
8433,Karnataka,2019,1,District,tumakuru,258398
8434,Karnataka,2019,1,District,dakshina kannada,254135
8435,Karnataka,2019,1,District,kalaburagi,230020
8436,Karnataka,2019,1,District,kolar,201909
8437,Karnataka,2019,1,Pincode,560068,237280
8438,Karnataka,2019,1,Pincode,560078,157977
8439,Karnataka,2019,1,Pincode,560076,157367
8440,Karnataka,2019,1,Pincode,560037,156716
8441,Karnataka,2019,1,Pincode,560100,145990
8442,Karnataka,2019,1,Pincode,560043,126199
8443,Karnataka,2019,1,Pincode,560058,120584
8444,Karnataka,2019,1,Pincode,560091,115911
8445,Karnataka,2019,1,Pincode,560064,110644
8446,Karnataka,2019,1,Pincode,560079,109287
8447,Karnataka,2019,2,District,bengaluru urban,5694165
8448,Karnataka,2019,2,District,mysuru,517839
8449,Karnataka,2019,2,District,belagavi,492435
8450,Karnataka,2019,2,District,dharwad,342439
8451,Karnataka,2019,2,District,ballari,330704
8452,Karnataka,2019,2,District,bengaluru rural,314610
8453,Karnataka,2019,2,District,tumakuru,312592
8454,Karnataka,2019,2,District,dakshina kannada,306684
8455,Karnataka,2019,2,District,kalaburagi,267907
8456,Karnataka,2019,2,District,kolar,240400
8457,Karnataka,2019,2,Pincode,560068,263531
8458,Karnataka,2019,2,Pincode,560078,178837
8459,Karnataka,2019,2,Pincode,560076,176066
8460,Karnataka,2019,2,Pincode,560037,170073
8461,Karnataka,2019,2,Pincode,560100,161939
8462,Karnataka,2019,2,Pincode,560043,143778
8463,Karnataka,2019,2,Pincode,560058,138060
8464,Karnataka,2019,2,Pincode,560091,134585
8465,Karnataka,2019,2,Pincode,560064,126663
8466,Karnataka,2019,2,Pincode,560079,125493
8467,Karnataka,2019,3,District,bengaluru urban,6383771
8468,Karnataka,2019,3,District,mysuru,601068
8469,Karnataka,2019,3,District,belagavi,568340
8470,Karnataka,2019,3,District,dharwad,397243
8471,Karnataka,2019,3,District,ballari,376264
8472,Karnataka,2019,3,District,tumakuru,366543
8473,Karnataka,2019,3,District,dakshina kannada,363240
8474,Karnataka,2019,3,District,bengaluru rural,361924
8475,Karnataka,2019,3,District,kalaburagi,306756
8476,Karnataka,2019,3,District,kolar,277877
8477,Karnataka,2019,3,Pincode,560068,289417
8478,Karnataka,2019,3,Pincode,560078,200025
8479,Karnataka,2019,3,Pincode,560076,194819
8480,Karnataka,2019,3,Pincode,560037,182526
8481,Karnataka,2019,3,Pincode,560100,177026
8482,Karnataka,2019,3,Pincode,560043,161899
8483,Karnataka,2019,3,Pincode,560058,155618
8484,Karnataka,2019,3,Pincode,560091,152819
8485,Karnataka,2019,3,Pincode,560064,143378
8486,Karnataka,2019,3,Pincode,560079,141222
8487,Karnataka,2019,4,District,bengaluru urban,7016836
8488,Karnataka,2019,4,District,mysuru,686169
8489,Karnataka,2019,4,District,belagavi,656749
8490,Karnataka,2019,4,District,dharwad,452178
8491,Karnataka,2019,4,District,ballari,429391
8492,Karnataka,2019,4,District,tumakuru,428605
8493,Karnataka,2019,4,District,dakshina kannada,423031
8494,Karnataka,2019,4,District,bengaluru rural,411896
8495,Karnataka,2019,4,District,kalaburagi,355228
8496,Karnataka,2019,4,District,kolar,321279
8497,Karnataka,2019,4,Pincode,560068,313673
8498,Karnataka,2019,4,Pincode,560078,218317
8499,Karnataka,2019,4,Pincode,560076,211683
8500,Karnataka,2019,4,Pincode,560037,193752
8501,Karnataka,2019,4,Pincode,560100,191154
8502,Karnataka,2019,4,Pincode,560043,177784
8503,Karnataka,2019,4,Pincode,560058,172754
8504,Karnataka,2019,4,Pincode,560091,170454
8505,Karnataka,2019,4,Pincode,560064,157979
8506,Karnataka,2019,4,Pincode,560079,155676
8507,Karnataka,2020,1,District,bengaluru urban,7564577
8508,Karnataka,2020,1,District,mysuru,764697
8509,Karnataka,2020,1,District,belagavi,746925
8510,Karnataka,2020,1,District,dharwad,502446
8511,Karnataka,2020,1,District,tumakuru,488995
8512,Karnataka,2020,1,District,dakshina kannada,481992
8513,Karnataka,2020,1,District,ballari,481004
8514,Karnataka,2020,1,District,bengaluru rural,455608
8515,Karnataka,2020,1,District,kalaburagi,402676
8516,Karnataka,2020,1,District,kolar,361750
8517,Karnataka,2020,1,Pincode,560068,334481
8518,Karnataka,2020,1,Pincode,560078,234102
8519,Karnataka,2020,1,Pincode,560076,225754
8520,Karnataka,2020,1,Pincode,560037,203140
8521,Karnataka,2020,1,Pincode,560100,202522
8522,Karnataka,2020,1,Pincode,560043,192017
8523,Karnataka,2020,1,Pincode,560058,187340
8524,Karnataka,2020,1,Pincode,560091,185405
8525,Karnataka,2020,1,Pincode,560064,170524
8526,Karnataka,2020,1,Pincode,560079,168340
8527,Karnataka,2020,2,District,bengaluru urban,8028070
8528,Karnataka,2020,2,District,belagavi,849149
8529,Karnataka,2020,2,District,mysuru,837003
8530,Karnataka,2020,2,District,dharwad,554235
8531,Karnataka,2020,2,District,tumakuru,552123
8532,Karnataka,2020,2,District,dakshina kannada,543603
8533,Karnataka,2020,2,District,ballari,537204
